-0.95	-0.95	0	0.4	0.0437669
-0.95	-0.85	0	0.4	0.0306674
-0.95	-0.75	0	0.4	0.0209684
-0.95	-0.65	0	0.4	0.014059
-0.95	-0.55	0	0.4	0.014059
-0.95	-0.45	0	0.4	0.0209684
-0.95	-0.35	0	0.4	0.0306674
-0.95	-0.25	0	0.4	0.0437669
-0.95	-0.15	0	0.4	0.060588
-0.95	-0.05	0	0.4	0.0807997
-0.95	0.05	0	0.4	0.103028
-0.95	0.15	0	0.4	0.124669
-0.95	0.25	0	0.4	0.142188
-0.95	0.35	0	0.4	0.152063
-0.95	0.45	0	0.4	0.152063
-0.95	0.55	0	0.4	0.142188
-0.95	0.65	0	0.4	0.124669
-0.95	0.75	0	0.4	0.103028
-0.95	0.85	0	0.4	0.0807997
-0.95	0.95	0	0.4	0.060588
-0.85	-0.95	0	0.4	0.0306674
-0.85	-0.85	0	0.4	0.0219588
-0.85	-0.75	0	0.4	0.0153299
-0.85	-0.65	0	0.4	0.0104818
-0.85	-0.55	0	0.4	0.0104818
-0.85	-0.45	0	0.4	0.0153299
-0.85	-0.35	0	0.4	0.0219588
-0.85	-0.25	0	0.4	0.0306674
-0.85	-0.15	0	0.4	0.0415375
-0.85	-0.05	0	0.4	0.0542388
-0.85	0.05	0	0.4	0.0678479
-0.85	0.15	0	0.4	0.0807997
-0.85	0.25	0	0.4	0.0911015
-0.85	0.35	0	0.4	0.0968438
-0.85	0.45	0	0.4	0.0968438
-0.85	0.55	0	0.4	0.0911015
-0.85	0.65	0	0.4	0.0807997
-0.85	0.75	0	0.4	0.0678479
-0.85	0.85	0	0.4	0.0542388
-0.85	0.95	0	0.4	0.0415375
-0.75	-0.95	0	0.4	0.0209684
-0.75	-0.85	0	0.4	0.0153299
-0.75	-0.75	0	0.4	0.0109217
-0.75	-0.65	0	0.4	0.00761389
-0.75	-0.55	0	0.4	0.00761389
-0.75	-0.45	0	0.4	0.0109217
-0.75	-0.35	0	0.4	0.0153299
-0.75	-0.25	0	0.4	0.0209684
-0.75	-0.15	0	0.4	0.0278187
-0.75	-0.05	0	0.4	0.0356149
-0.75	0.05	0	0.4	0.0437669
-0.75	0.15	0	0.4	0.0513636
-0.75	0.25	0	0.4	0.0573084
-0.75	0.35	0	0.4	0.060588
-0.75	0.45	0	0.4	0.060588
-0.75	0.55	0	0.4	0.0573084
-0.75	0.65	0	0.4	0.0513636
-0.75	0.75	0	0.4	0.0437669
-0.75	0.85	0	0.4	0.0356149
-0.75	0.95	0	0.4	0.0278187
-0.65	-0.95	0	0.4	0.014059
-0.65	-0.85	0	0.4	0.0104818
-0.65	-0.75	0	0.4	0.00761389
-0.65	-0.65	0	0.4	0.00540842
-0.65	-0.55	0	0.4	0.00540842
-0.65	-0.45	0	0.4	0.00761389
